Company,Date,Time
spectrum,2019-11-11,12:18 a.m.
spectrum,2019-11-11,12:18 a.m.
spectrum,2019-11-12,12:14 a.m.
spectrum,2019-11-12,12:14 a.m.
spectrum,2019-11-12,12:14 a.m.
spectrum,2019-11-13,3:34 a.m.
spectrum,2019-11-13,3:34 a.m.
spectrum,2019-11-13,3:34 a.m.
spectrum,2019-11-14,12:18 a.m.
spectrum,2019-11-14,12:18 a.m.
spectrum,2019-11-14,12:18 a.m.
spectrum,2019-11-15,10:18 a.m.
spectrum,2019-11-15,12:18 a.m.
spectrum,2019-11-15,12:18 a.m.
spectrum,2019-11-15,10:18 a.m.
spectrum,2019-11-15,10:18 a.m.
spectrum,2019-11-15,12:18 a.m.
spectrum,2019-11-19,12:30 a.m.
spectrum,2019-11-19,12:30 a.m.
spectrum,2019-11-19,12:30 a.m.
spectrum,2019-11-21,1:46 a.m.
spectrum,2019-11-21,1:46 a.m.
spectrum,2019-11-21,1:46 a.m.
spectrum,2019-11-22,3:26 a.m.
spectrum,2019-11-22,3:26 a.m.
spectrum,2019-11-22,3:26 a.m.
spectrum,2019-11-24,12:54 a.m.
spectrum,2019-11-24,12:54 a.m.
spectrum,2019-11-24,12:54 a.m.
spectrum,2019-12-02,8:38 p.m.
spectrum,2019-12-02,8:38 p.m.
spectrum,2019-12-02,8:38 p.m.
spectrum,2019-12-04,12:26 a.m.
spectrum,2019-12-04,12:26 a.m.
spectrum,2019-12-04,12:26 a.m.
spectrum,2019-12-05,12:26 a.m.
spectrum,2019-12-05,12:26 a.m.
spectrum,2019-12-05,12:26 a.m.
spectrum,2019-12-06,1:14 a.m.
spectrum,2019-12-06,1:14 a.m.
spectrum,2019-12-06,1:14 a.m.
spectrum,2019-12-09,1:50 a.m.
spectrum,2019-12-09,1:50 a.m.
spectrum,2019-12-09,1:50 a.m.
spectrum,2019-12-10,12:46 a.m.
spectrum,2019-12-10,12:46 a.m.
spectrum,2019-12-10,12:46 a.m.
spectrum,2019-12-12,6:14 p.m.
spectrum,2019-12-12,3:22 a.m.
spectrum,2019-12-12,6:14 p.m.
spectrum,2019-12-12,6:14 p.m.
spectrum,2019-12-12,3:22 a.m.
spectrum,2019-12-12,3:22 a.m.
spectrum,2019-12-15,11:18 p.m.
spectrum,2019-12-15,11:18 p.m.
spectrum,2019-12-15,11:18 p.m.
spectrum,2019-12-18,12:30 a.m.
spectrum,2019-12-18,12:30 a.m.
spectrum,2019-12-18,12:30 a.m.
spectrum,2019-12-19,1:54 a.m.
spectrum,2019-12-19,1:54 a.m.
spectrum,2019-12-19,1:54 a.m.
spectrum,2019-12-20,12:30 a.m.
spectrum,2019-12-20,12:30 a.m.
spectrum,2019-12-20,12:30 a.m.
spectrum,2019-12-27,2:30 a.m.
spectrum,2019-12-27,2:30 a.m.
spectrum,2019-12-27,2:30 a.m.
spectrum,2019-12-29,8:46 p.m.
spectrum,2019-12-29,12:30 a.m.
spectrum,2019-12-29,12:30 a.m.
spectrum,2019-12-29,8:46 p.m.
spectrum,2019-12-29,12:30 a.m.
spectrum,2019-12-29,8:46 p.m.
spectrum,2020-01-03,1:22 a.m.
spectrum,2020-01-03,1:22 a.m.
spectrum,2020-01-03,1:22 a.m.
spectrum,2020-01-11,3:10 a.m.
spectrum,2020-01-11,3:10 a.m.
spectrum,2020-01-11,1:10 p.m.
spectrum,2020-01-11,1:10 p.m.
spectrum,2020-01-11,3:10 a.m.
spectrum,2020-01-11,1:10 p.m.
spectrum,2020-01-12,12:22 a.m.
spectrum,2020-01-12,12:22 a.m.
spectrum,2020-01-12,12:22 a.m.
spectrum,2020-01-13,1:02 a.m.
spectrum,2020-01-13,1:02 a.m.
spectrum,2020-01-13,1:02 a.m.
spectrum,2020-01-15,12:30 a.m.
spectrum,2020-01-15,12:30 a.m.
spectrum,2020-01-15,12:30 a.m.
spectrum,2020-01-17,2:02 a.m.
spectrum,2020-01-17,2:02 a.m.
spectrum,2020-01-17,2:02 a.m.
spectrum,2020-01-22,3:18 a.m.
spectrum,2020-01-22,3:18 a.m.
spectrum,2020-01-22,3:18 a.m.
spectrum,2020-01-23,2:58 p.m.
spectrum,2020-01-23,2:58 p.m.
spectrum,2020-01-23,2:58 p.m.
spectrum,2020-01-29,3:26 a.m.
spectrum,2020-01-29,3:26 a.m.
spectrum,2020-01-29,3:26 a.m.
spectrum,2020-01-31,3:26 a.m.
spectrum,2020-01-31,3:26 a.m.
spectrum,2020-01-31,3:26 a.m.
spectrum,2020-02-05,12:26 a.m.
spectrum,2020-02-05,12:26 a.m.
spectrum,2020-02-05,12:26 a.m.
spectrum,2020-02-06,12:14 a.m.
spectrum,2020-02-06,12:14 a.m.
spectrum,2020-02-06,12:14 a.m.
spectrum,2020-02-07,3:30 p.m.
spectrum,2020-02-07,3:30 p.m.
spectrum,2020-02-07,2:02 a.m.
spectrum,2020-02-07,3:30 p.m.
spectrum,2020-02-07,2:02 a.m.
spectrum,2020-02-07,2:02 a.m.
spectrum,2020-02-08,12:34 p.m.
spectrum,2020-02-08,12:34 p.m.
spectrum,2020-02-08,12:34 p.m.
spectrum,2020-02-11,12:46 a.m.
spectrum,2020-02-11,12:46 a.m.
spectrum,2020-02-11,12:46 a.m.
spectrum,2020-02-12,12:30 a.m.
spectrum,2020-02-12,12:30 a.m.
spectrum,2020-02-12,12:30 a.m.
spectrum,2020-02-13,2:42 a.m.
spectrum,2020-02-13,2:42 a.m.
spectrum,2020-02-13,2:42 a.m.
spectrum,2020-02-14,1:50 a.m.
spectrum,2020-02-14,1:50 a.m.
spectrum,2020-02-14,1:50 a.m.
spectrum,2020-02-16,8:38 p.m.
spectrum,2020-02-16,8:38 p.m.
spectrum,2020-02-16,8:38 p.m.
spectrum,2020-02-18,3:14 a.m.
spectrum,2020-02-18,3:14 a.m.
spectrum,2020-02-18,3:14 a.m.
spectrum,2020-02-21,2:30 a.m.
spectrum,2020-02-21,2:30 a.m.
spectrum,2020-02-21,2:30 a.m.
spectrum,2020-02-22,3:06 a.m.
spectrum,2020-02-22,3:06 a.m.
spectrum,2020-02-22,3:06 a.m.
spectrum,2020-02-25,1:30 a.m.
spectrum,2020-02-25,1:30 a.m.
spectrum,2020-02-25,1:30 a.m.
spectrum,2020-02-26,12:14 a.m.
spectrum,2020-02-26,12:14 a.m.
spectrum,2020-02-26,12:14 a.m.
spectrum,2020-02-28,12:34 a.m.
spectrum,2020-02-28,12:34 a.m.
spectrum,2020-02-28,12:34 a.m.
spectrum,2020-03-02,6:02 p.m.
spectrum,2020-03-02,6:02 p.m.
spectrum,2020-03-02,6:02 p.m.
spectrum,2020-03-04,1:30 a.m.
spectrum,2020-03-04,1:30 a.m.
spectrum,2020-03-04,1:30 a.m.
spectrum,2020-03-05,12:22 a.m.
spectrum,2020-03-05,12:22 a.m.
spectrum,2020-03-05,12:22 a.m.
spectrum,2020-03-06,12:38 a.m.
spectrum,2020-03-06,12:38 a.m.
spectrum,2020-03-06,12:38 a.m.
spectrum,2020-03-12,3:18 a.m.
spectrum,2020-03-12,3:18 a.m.
spectrum,2020-03-12,3:18 a.m.
spectrum,2020-03-13,1:22 a.m.
spectrum,2020-03-13,1:22 a.m.
spectrum,2020-03-13,1:22 a.m.
spectrum,2020-03-17,1:30 a.m.
spectrum,2020-03-17,1:30 a.m.
spectrum,2020-03-17,1:30 a.m.
spectrum,2020-03-18,12:30 a.m.
spectrum,2020-03-18,4:34 p.m.
spectrum,2020-03-18,12:30 a.m.
spectrum,2020-03-18,4:34 p.m.
spectrum,2020-03-18,4:34 p.m.
spectrum,2020-03-18,12:30 a.m.
spectrum,2020-03-19,2:38 a.m.
spectrum,2020-03-19,2:38 a.m.
spectrum,2020-03-19,2:38 a.m.
spectrum,2020-03-20,12:29 a.m.
spectrum,2020-03-20,12:29 a.m.
spectrum,2020-03-20,12:29 a.m.
spectrum,2020-03-22,8:01 p.m.
spectrum,2020-03-22,8:01 p.m.
spectrum,2020-03-22,8:01 p.m.
spectrum,2020-03-24,12:37 a.m.
spectrum,2020-03-24,12:37 a.m.
spectrum,2020-03-24,12:37 a.m.
spectrum,2020-03-25,1:29 p.m.
spectrum,2020-03-25,1:17 a.m.
spectrum,2020-03-25,1:29 p.m.
spectrum,2020-03-25,1:17 a.m.
spectrum,2020-03-25,1:17 a.m.
spectrum,2020-03-25,1:29 p.m.
spectrum,2020-03-26,11:45 a.m.
spectrum,2020-03-26,11:45 a.m.
spectrum,2020-03-26,12:25 a.m.
spectrum,2020-03-26,12:25 a.m.
spectrum,2020-03-26,11:45 a.m.
spectrum,2020-03-26,12:25 a.m.
spectrum,2020-03-27,12:25 a.m.
spectrum,2020-03-27,12:25 a.m.
spectrum,2020-03-27,1:25 p.m.
spectrum,2020-03-27,1:25 p.m.
spectrum,2020-03-27,12:25 a.m.
spectrum,2020-03-27,1:25 p.m.
spectrum,2020-03-28,1:21 a.m.
spectrum,2020-03-28,1:21 a.m.
spectrum,2020-03-28,1:21 a.m.
spectrum,2020-03-29,4:33 p.m.
spectrum,2020-03-29,4:33 p.m.
spectrum,2020-03-29,4:33 p.m.
spectrum,2020-03-30,2:33 a.m.
spectrum,2020-03-30,1:53 p.m.
spectrum,2020-03-30,1:53 p.m.
spectrum,2020-03-30,2:33 a.m.
spectrum,2020-03-30,1:53 p.m.
spectrum,2020-03-30,2:33 a.m.
spectrum,2020-03-31,12:17 p.m.
spectrum,2020-03-31,12:17 a.m.
spectrum,2020-03-31,12:17 a.m.
spectrum,2020-03-31,12:17 a.m.
spectrum,2020-03-31,12:17 p.m.
spectrum,2020-03-31,12:17 p.m.
spectrum,2020-04-01,12:25 a.m.
spectrum,2020-04-01,12:25 a.m.
spectrum,2020-04-01,12:25 a.m.
spectrum,2020-04-02,12:17 a.m.
spectrum,2020-04-02,12:17 a.m.
spectrum,2020-04-02,12:17 a.m.
spectrum,2020-04-03,10:05 p.m.
spectrum,2020-04-03,12:25 a.m.
spectrum,2020-04-03,10:05 p.m.
spectrum,2020-04-03,10:05 p.m.
spectrum,2020-04-03,12:25 a.m.
spectrum,2020-04-03,12:25 a.m.
spectrum,2020-04-06,12:17 a.m.
spectrum,2020-04-06,12:17 a.m.
spectrum,2020-04-06,12:17 a.m.
spectrum,2020-04-07,12:17 a.m.
spectrum,2020-04-07,12:17 a.m.
spectrum,2020-04-07,12:17 a.m.
spectrum,2020-04-08,12:17 a.m.
spectrum,2020-04-08,12:17 a.m.
spectrum,2020-04-08,12:17 a.m.
spectrum,2020-04-09,12:21 a.m.
spectrum,2020-04-09,12:21 a.m.
spectrum,2020-04-09,12:21 a.m.
spectrum,2020-04-10,12:09 a.m.
spectrum,2020-04-10,12:09 a.m.
spectrum,2020-04-10,3:17 p.m.
spectrum,2020-04-10,3:17 p.m.
spectrum,2020-04-10,12:09 a.m.
spectrum,2020-04-10,3:17 p.m.
spectrum,2020-04-13,12:17 a.m.
spectrum,2020-04-13,12:17 a.m.
spectrum,2020-04-13,10:17 a.m.
spectrum,2020-04-13,10:17 a.m.
spectrum,2020-04-13,8:21 p.m.
spectrum,2020-04-13,8:21 p.m.
spectrum,2020-04-13,12:17 a.m.
spectrum,2020-04-13,10:17 a.m.
spectrum,2020-04-13,8:21 p.m.
spectrum,2020-04-14,9:45 p.m.
spectrum,2020-04-14,9:45 p.m.
spectrum,2020-04-14,9:45 p.m.
spectrum,2020-04-15,9:53 p.m.
spectrum,2020-04-15,10:13 a.m.
spectrum,2020-04-15,9:53 p.m.
spectrum,2020-04-15,10:13 a.m.
spectrum,2020-04-15,9:53 p.m.
spectrum,2020-04-15,10:13 a.m.
spectrum,2020-04-17,12:25 a.m.
spectrum,2020-04-17,12:25 a.m.
spectrum,2020-04-17,12:25 a.m.
spectrum,2020-04-18,3:21 a.m.
spectrum,2020-04-18,3:21 a.m.
spectrum,2020-04-18,3:21 a.m.
spectrum,2020-04-19,3:45 a.m.
spectrum,2020-04-19,3:45 a.m.
spectrum,2020-04-19,3:45 a.m.
spectrum,2020-04-20,12:25 a.m.
spectrum,2020-04-20,12:25 a.m.
spectrum,2020-04-20,12:25 a.m.
spectrum,2020-04-21,12:22 a.m.
spectrum,2020-04-21,12:22 a.m.
spectrum,2020-04-21,12:22 a.m.
spectrum,2020-04-22,12:22 a.m.
spectrum,2020-04-22,12:22 a.m.
spectrum,2020-04-22,12:22 a.m.
spectrum,2020-04-23,12:05 p.m.
spectrum,2020-04-23,12:17 a.m.
spectrum,2020-04-23,12:17 a.m.
spectrum,2020-04-23,12:05 p.m.
spectrum,2020-04-23,12:05 p.m.
spectrum,2020-04-23,12:17 a.m.
spectrum,2020-04-24,12:24 a.m.
spectrum,2020-04-24,12:24 a.m.
spectrum,2020-04-24,12:24 a.m.
spectrum,2020-04-25,3:57 a.m.
spectrum,2020-04-25,3:57 a.m.
spectrum,2020-04-25,3:57 a.m.
spectrum,2020-04-27,4:05 p.m.
spectrum,2020-04-27,12:25 a.m.
spectrum,2020-04-27,4:05 p.m.
spectrum,2020-04-27,12:25 a.m.
spectrum,2020-04-27,12:25 a.m.
spectrum,2020-04-27,4:05 p.m.
spectrum,2020-04-28,2:09 a.m.
spectrum,2020-04-28,2:09 a.m.
spectrum,2020-04-28,2:09 a.m.
spectrum,2020-04-29,12:17 a.m.
spectrum,2020-04-29,10:42 a.m.
spectrum,2020-04-29,12:17 a.m.
spectrum,2020-04-29,10:42 a.m.
spectrum,2020-04-29,12:17 a.m.
spectrum,2020-04-29,10:42 a.m.
spectrum,2020-04-30,12:18 a.m.
spectrum,2020-04-30,12:18 a.m.
spectrum,2020-04-30,12:18 a.m.
spectrum,2020-05-01,12:26 a.m.
spectrum,2020-05-01,12:26 a.m.
spectrum,2020-05-01,12:26 a.m.
spectrum,2020-05-02,3:26 a.m.
spectrum,2020-05-02,3:26 a.m.
spectrum,2020-05-02,3:26 a.m.
spectrum,2020-05-04,12:22 a.m.
spectrum,2020-05-04,12:22 a.m.
spectrum,2020-05-04,12:22 a.m.
spectrum,2020-05-05,1:02 p.m.
spectrum,2020-05-05,12:18 a.m.
spectrum,2020-05-05,1:02 p.m.
spectrum,2020-05-05,12:18 a.m.
spectrum,2020-05-05,1:02 p.m.
spectrum,2020-05-05,12:18 a.m.
spectrum,2020-05-06,12:14 a.m.
spectrum,2020-05-06,12:14 a.m.
spectrum,2020-05-06,12:14 a.m.
spectrum,2020-05-07,12:14 a.m.
spectrum,2020-05-07,12:14 a.m.
spectrum,2020-05-07,12:14 a.m.
spectrum,2020-05-08,12:22 a.m.
spectrum,2020-05-08,12:22 a.m.
spectrum,2020-05-08,12:22 a.m.
